DOKLAD_DATUM;DOKLAD_AGENDA;DOKLAD_CISLO;PRIJEM_VYDAJ;AKCE;PARAGRAF;POLOZKA;SUBJEKT_IC;SUBJEKT_NAZEV;POZNAMKA;CASTKA
28.3.2017;ROZ;232012;V;323;4359;5223;;;;40000
28.3.2017;UCT;;V;200;6310;5163;;;;40
28.3.2017;UCT;;P;0;6171;2328;;;;38875
28.3.2017;UCT;;P;0;6171;2329;;;;107000
28.3.2017;UCT;;P;10;0;1361;;;;17000
28.3.2017;UCT;;P;124;3639;3111;;;;5800
28.3.2017;UCT;;P;135;2219;2111;;;;14654
28.3.2017;UCT;;P;392;0;4216;;;;1728520
29.3.2017;DDP;;P;0;0;1341;;;;400
29.3.2017;DDP;;P;124;2299;2212;;;;1000
29.3.2017;DDP;;P;124;5311;2212;;;;2000
29.3.2017;DDP;;P;124;6171;2324;;;;64392.4
29.3.2017;DDP;;P;141;0;1340;;;;18120
29.3.2017;KDF;;V;126;3612;5169;25509187;TS služby s.r.o.;Byty - dovoz materiálu na opravy bytů;750
29.3.2017;KDF;;V;126;3612;5169;25509187;TS služby s.r.o.;Byty - úklid v bytových domech 02/2017;50284
29.3.2017;KDF;;V;299;3613;5169;25509187;TS služby s.r.o.;Byty - přeprava nábytku;1779
29.3.2017;POK;;V;0;6171;5182;;;;9289
29.3.2017;POK;;V;119;3399;5194;;;;105
29.3.2017;POK;;V;124;6171;5173;;;;240
29.3.2017;POK;;V;124;6171;5194;;;;83
29.3.2017;POK;;P;0;0;1341;;;;6400
29.3.2017;POK;;P;0;0;1342;;;;350
29.3.2017;POK;;P;0;0;1345;;;;156
29.3.2017;POK;;P;0;0;1353;;;;700
29.3.2017;POK;;P;0;0;1359;;;;3000
29.3.2017;POK;;P;0;6171;2328;;;;-29230
29.3.2017;POK;;P;0;6171;2329;;;;-105718
29.3.2017;POK;;P;10;0;1361;;;;8000
29.3.2017;POK;;P;12;0;1361;;;;1300
29.3.2017;POK;;P;15;0;1361;;;;100
29.3.2017;POK;;P;16;0;1361;;;;100
29.3.2017;POK;;P;17;0;1361;;;;4000
29.3.2017;POK;;P;19;0;1361;;;;300
29.3.2017;POK;;P;21;0;1361;;;;16740
29.3.2017;POK;;P;24;0;1361;;;;420
29.3.2017;POK;;P;31;0;1361;;;;100
29.3.2017;POK;;P;32;0;1361;;;;100
29.3.2017;POK;;P;124;2169;2212;;;;7000
29.3.2017;POK;;P;124;6171;2324;;;;74
29.3.2017;POK;;P;126;3612;2111;;;;13952
29.3.2017;POK;;P;126;3612;2132;;;;19423
29.3.2017;POK;;P;141;0;1340;;;;60530
29.3.2017;POK;;P;246;6171;2328;;;;1440
29.3.2017;POK;;P;360;6171;2119;;;;300
29.3.2017;POK;;P;9124;6171;2111;;;;180
29.3.2017;UCT;;V;0;6409;5909;;;;8752
29.3.2017;UCT;;V;131;6171;5169;;;;22232
29.3.2017;UCT;;V;131;6409;5909;;;;22232
29.3.2017;UCT;;V;200;6399;5365;;;;9789370
29.3.2017;UCT;;P;0;0;1122;;;;9789370
29.3.2017;UCT;;P;0;6171;2328;;;;10900
29.3.2017;UCT;;P;0;6409;2328;;;;18009.8
29.3.2017;UCT;;P;122;5512;2324;;;;22400
29.3.2017;UCT;;P;132;0;2460;;;;14526.8
30.3.2017;DDP;;P;126;3612;2132;;;;1000
30.3.2017;DDP;;P;141;0;1340;;;;15840
30.3.2017;KDF;;V;200;6399;5362;28270495;STAREDO s.r.o.;40 - investice KODUS provedené práce za 02/2017;-259278
30.3.2017;KDF;;V;392;3612;6121;28270495;STAREDO s.r.o.;40 - investice KODUS provedené práce za 02/2017;1987798
30.3.2017;KOF;;V;208;6171;5162;;;;5290
30.3.2017;KOF;;P;136;2144;2111;;;;2420
30.3.2017;KOF;;P;145;2119;2111;;;;4235
30.3.2017;POK;;P;0;0;1341;;;;2834
30.3.2017;POK;;P;0;0;1359;;;;3000
30.3.2017;POK;;P;0;6171;2328;;;;-11522
30.3.2017;POK;;P;0;6171;2329;;;;-37268
30.3.2017;POK;;P;12;0;1361;;;;600
30.3.2017;POK;;P;15;0;1361;;;;20
30.3.2017;POK;;P;17;0;1361;;;;1400
30.3.2017;POK;;P;21;0;1361;;;;9250
30.3.2017;POK;;P;24;0;1361;;;;270
30.3.2017;POK;;P;124;6171;2212;;;;100
30.3.2017;POK;;P;135;0;1343;;;;0
30.3.2017;POK;;P;141;0;1340;;;;30420
30.3.2017;POK;;P;246;6171;2328;;;;360
30.3.2017;POK;;P;298;3639;2131;;;;282
30.3.2017;POK;;P;360;6171;2119;;;;120
30.3.2017;POK;;P;9124;6171;2111;;;;134
30.3.2017;POU;;P;0;6409;2328;4365682;My to opravíme s.r.o.;Vrácení jistiny na výběrové řízení na prodej pozemku p.č. 31111697;50000
30.3.2017;ROZ;232013;V;392;3612;6121;;;;0
30.3.2017;UCT;;P;0;6171;2328;;;;29230
30.3.2017;UCT;;P;21;0;1361;;;;500
30.3.2017;UCT;;P;124;6171;2322;;;;12755
30.3.2017;UCT;;P;137;3632;2324;;;;101
31.3.2017;DDP;;P;124;2299;2212;;;;1000
31.3.2017;DDP;;P;126;3612;2132;;;;6700
31.3.2017;DDP;;P;141;0;1340;;;;3600
31.3.2017;KOF;;V;208;6171;5162;;;;643
31.3.2017;POK;;V;0;6171;5182;;;;-1376
31.3.2017;POK;;V;124;6171;5173;;;;120
31.3.2017;POK;;V;124;6171;5175;;;;148
31.3.2017;POK;;V;386;3299;5139;;;;1108
31.3.2017;POK;;P;0;0;1341;;;;650
31.3.2017;POK;;P;0;6171;2328;;;;-7900
31.3.2017;POK;;P;0;6171;2329;;;;-39570
31.3.2017;POK;;P;10;0;1361;;;;4500
31.3.2017;POK;;P;12;0;1361;;;;200
31.3.2017;POK;;P;14;0;1361;;;;100
31.3.2017;POK;;P;15;0;1361;;;;500
31.3.2017;POK;;P;21;0;1361;;;;3750
31.3.2017;POK;;P;32;0;1361;;;;200
31.3.2017;POK;;P;33;0;1361;;;;200
31.3.2017;POK;;P;123;5311;2212;;;;1300
31.3.2017;POK;;P;124;2299;2212;;;;1500
31.3.2017;POK;;P;126;3612;2132;;;;23428
31.3.2017;POK;;P;135;0;1343;;;;400
31.3.2017;POK;;P;141;0;1340;;;;10080
31.3.2017;POK;;P;144;1032;2111;;;;242
31.3.2017;POK;;P;246;6171;2328;;;;360
31.3.2017;POK;;P;360;6171;2119;;;;60
31.3.2017;ROZ;232014;V;160;3299;5139;;;;-4010
31.3.2017;ROZ;232014;V;160;3299;5176;;;;4010
31.3.2017;ROZ;232014;V;164;5399;5011;;;;67200
31.3.2017;ROZ;232014;V;164;5399;5021;;;;-67200
31.3.2017;ROZ;232014;V;164;5399;5031;;;;0
31.3.2017;ROZ;232014;V;164;5399;5032;;;;0
31.3.2017;ROZ;232015;V;230;3745;5139;;;;-5100
31.3.2017;ROZ;232015;V;230;3745;5171;;;;5100
31.3.2017;ROZ;232016;V;130;2141;5137;;;;-15000
31.3.2017;ROZ;232016;V;130;2141;5154;;;;25000
31.3.2017;ROZ;232016;V;130;2141;5169;;;;-10000
31.3.2017;ROZ;232016;P;124;3639;3111;;;;200000
31.3.2017;ROZ;232016;P;124;6171;3111;;;;-200000
31.3.2017;ROZ;232017;V;124;6171;5164;;;;600000
31.3.2017;ROZ;232017;V;124;6171;5169;;;;-600000
31.3.2017;ROZ;232018;V;130;2141;5137;;;;15000
31.3.2017;ROZ;232018;V;130;2141;5154;;;;-25000
31.3.2017;ROZ;232018;V;130;2141;5169;;;;10000
31.3.2017;ROZ;232018;P;124;3639;3111;;;;-200000
31.3.2017;ROZ;232018;P;124;6171;3111;;;;200000
31.3.2017;ROZ;232019;V;130;2141;5137;;;;-15000
31.3.2017;ROZ;232019;V;130;2141;5154;;;;25000
31.3.2017;ROZ;232019;V;130;2141;5169;;;;-10000
31.3.2017;ROZ;232020;V;131;6171;5222;;;;8000
31.3.2017;ROZ;232020;V;131;6171;5499;;;;-8000
31.3.2017;ROZ;232020;V;291;2143;5139;;;;50000
31.3.2017;ROZ;232020;V;291;2143;5169;;;;-50000
31.3.2017;ROZ;232021;V;124;6171;5122;;;;500
31.3.2017;ROZ;232021;V;124;6171;5137;;;;-500
31.3.2017;UCT;;V;124;6171;5164;;;;39634
31.3.2017;UCT;;V;124;6171;5169;;;;-39634
31.3.2017;UCT;;V;200;6310;5163;;;;420.6
31.3.2017;UCT;;V;233;3412;5141;;;;64020
31.3.2017;UCT;;P;0;0;1341;;;;800
31.3.2017;UCT;;P;0;6171;2328;;;;6522
31.3.2017;UCT;;P;0;6171;2329;;;;176803
31.3.2017;UCT;;P;10;0;1361;;;;6000
31.3.2017;UCT;;P;124;3613;3113;;;;-4840
31.3.2017;UCT;;P;124;6171;3113;;;;4840
31.3.2017;UCT;;P;131;6310;2141;;;;1.3
31.3.2017;UCT;;P;132;6310;2141;;;;41.67
31.3.2017;UCT;;P;134;3612;2132;;;;118847
31.3.2017;UCT;;P;134;3613;2132;;;;4684
31.3.2017;UCT;;P;135;0;1343;;;;-500
31.3.2017;UCT;;P;135;2219;2111;;;;500
31.3.2017;UCT;;P;141;0;1340;;;;-800
31.3.2017;UCT;;P;145;2119;2111;;;;46701
31.3.2017;UCT;;P;154;6310;2141;;;;8.33
31.3.2017;UCT;;P;200;6310;2141;;;;254.24
1.4.2017;UCT;;V;0;6409;5909;;;;-153025
1.4.2017;UCT;;V;119;3319;5194;;;;-600
1.4.2017;UCT;;V;119;3399;5194;;;;600
1.4.2017;UCT;;V;124;6171;5031;;;;-1
1.4.2017;UCT;;V;131;6310;5163;;;;13
1.4.2017;UCT;;V;164;5399;5031;;;;1
1.4.2017;UCT;;V;200;6310;5163;;;;603
3.4.2017;DDP;;P;0;0;1342;;;;310
3.4.2017;DDP;;P;0;0;1345;;;;140
3.4.2017;DDP;;P;124;2299;2212;;;;18000
3.4.2017;DDP;;P;124;6171;2324;;;;1000
3.4.2017;DDP;;P;126;3612;2111;;;;1396
3.4.2017;DDP;;P;126;3612;2132;;;;3293
3.4.2017;DDP;;P;141;0;1340;;;;12720
3.4.2017;DDP;;P;299;3613;2132;;;;13799
3.4.2017;KDF;;V;121;3722;5169;25509187;TS služby s.r.o.;39 - svoz a likvidace KO od občanů z odp. košů;35185
3.4.2017;KDF;;V;122;5512;5132;27660940;Požární bezpečnost;SDH - potřeby pro SDH ( triko, olej, budna, kukla, obuv, ...);21834.26
3.4.2017;KDF;;V;122;5512;5134;27660940;Požární bezpečnost;SDH - potřeby pro SDH ( triko, olej, budna, kukla, obuv, ...);2185.74
3.4.2017;KDF;;V;122;5512;5163;48391301;RENOMIA. a.s.;41 - Splátka pojistného dle pojistné smlouvy č.500041230 - pojištění vozidel 1.3. - 31.5.2017;33253
3.4.2017;KDF;;V;123;5311;5163;48391301;RENOMIA. a.s.;41 - Splátka pojistného dle pojistné smlouvy č.500041230 - pojištění vozidel 1.3. - 31.5.2017;2052
3.4.2017;KDF;;V;124;6171;5163;48391301;RENOMIA. a.s.;41 - Splátka pojistného dle pojistné smlouvy č.500041230 - pojištění vozidel 1.3. - 31.5.2017;16258
3.4.2017;KDF;;V;124;6171;5171;63470187;AUTO... s.r.o.;19 - pojistná událost - oprava Škoda Fabia - 5J4 62-30;12755
3.4.2017;KDF;;V;126;3612;5169;49684370;Techem;Byty - rozúčtování nákladů za tep. energii mezi konečné spotřebitele - Drobného 301;18335
3.4.2017;KDF;;V;136;3631;5169;25509187;TS služby s.r.o.;39 - Studnice - demontáž vánoční výzdoby;1169
3.4.2017;KDF;;V;136;3631;5171;25509187;TS služby s.r.o.;39 - oprava VO - ul. Borová;1614
3.4.2017;KDF;;V;136;3631;5171;25509187;TS služby s.r.o.;39 - opravy VO;5571
3.4.2017;KDF;;V;141;3722;5169;25509187;TS služby s.r.o.;39 - svoz vánočních stromků;2807
3.4.2017;KDF;;V;146;3421;5171;45495882;Novotný Milan;39 - oprava horolezecké  stěny, oprava herního prvku na ulici Mírová;435
3.4.2017;KDF;;V;200;6399;5362;10119230;Nižník Jan;Byty - oprava EZS v budově MP;-1018.08
3.4.2017;KDF;;V;230;3745;5169;48391301;RENOMIA. a.s.;41 - Splátka pojistného dle pojistné smlouvy č.500041230 - pojištění vozidel 1.3. - 31.5.2017;746
3.4.2017;KDF;;V;299;3613;5171;10119230;Nižník Jan;Byty - oprava EZS v budově MP;5866.08
3.4.2017;KDF;;V;299;3613;5171;45495882;Novotný Milan;39 - oprava horolezecké  stěny, oprava herního prvku na ulici Mírová;1290
3.4.2017;KOF;;V;208;6171;5162;;;;4276
3.4.2017;KOF;;V;299;3613;5169;;;;1779
3.4.2017;POK;;V;0;6171;5182;;;;-2811
3.4.2017;POK;;V;122;5512;5156;;;;1535
3.4.2017;POK;;V;122;5512;5169;;;;100
3.4.2017;POK;;V;124;6171;5173;;;;1176
3.4.2017;POK;;P;0;0;1341;;;;2817
3.4.2017;POK;;P;0;0;1342;;;;920
3.4.2017;POK;;P;0;0;1353;;;;1500
3.4.2017;POK;;P;0;0;1359;;;;6000
3.4.2017;POK;;P;0;6171;2328;;;;-35035
3.4.2017;POK;;P;0;6171;2329;;;;-80355
3.4.2017;POK;;P;10;0;1361;;;;3500
3.4.2017;POK;;P;12;0;1361;;;;300
3.4.2017;POK;;P;15;0;1361;;;;1700
3.4.2017;POK;;P;16;0;1361;;;;600
3.4.2017;POK;;P;17;0;1361;;;;2700
3.4.2017;POK;;P;18;0;1361;;;;200
3.4.2017;POK;;P;19;0;1361;;;;3000
3.4.2017;POK;;P;21;0;1361;;;;13290
3.4.2017;POK;;P;24;0;1361;;;;300
3.4.2017;POK;;P;31;0;1361;;;;500
3.4.2017;POK;;P;32;0;1361;;;;100
3.4.2017;POK;;P;124;6171;2212;;;;100
3.4.2017;POK;;P;126;3612;2111;;;;2232
3.4.2017;POK;;P;126;3612;2132;;;;11452
3.4.2017;POK;;P;135;0;1343;;;;7200
3.4.2017;POK;;P;135;2219;2111;;;;420
3.4.2017;POK;;P;135;6171;2324;;;;200
3.4.2017;POK;;P;141;0;1340;;;;50020
3.4.2017;POK;;P;246;6171;2328;;;;5040
3.4.2017;POK;;P;360;6171;2119;;;;1200
3.4.2017;POK;;P;9124;6171;2111;;;;99
3.4.2017;UCT;;V;132;6310;5163;;;;140
3.4.2017;UCT;;V;200;6310;5163;;;;6009.34
3.4.2017;UCT;;V;230;3745;5163;;;;746
3.4.2017;UCT;;V;230;3745;5169;;;;-746
3.4.2017;UCT;;P;0;6171;2328;;;;7900
3.4.2017;UCT;;P;10;0;1361;;;;36300
4.4.2017;DDP;;P;0;0;1342;;;;1350
4.4.2017;DDP;;P;0;0;1345;;;;748
4.4.2017;DDP;;P;141;0;1340;;;;8840
4.4.2017;DDP;;P;298;3639;2131;;;;107
4.4.2017;DDP;;P;299;3613;2111;;;;7885
4.4.2017;DDP;;P;299;3613;2132;;;;20981
4.4.2017;KDF;;V;121;3745;5171;25509187;TS služby s.r.o.;39 - opravy košů na Vratisl. nám.;1244
4.4.2017;KDF;;V;122;5512;5019;295841;Město Žďár nad Sázavou;SDH - ref. mzdy - školení 17.02.2017;1079
4.4.2017;KDF;;V;122;5512;5039;295841;Město Žďár nad Sázavou;SDH - ref. mzdy - školení 17.02.2017;368
4.4.2017;KDF;;V;124;6171;5161;47114983;Česká pošta, s.p.;19 - nastavení výplatního stroje;50000
4.4.2017;KDF;;V;124;6171;5167;26187639;Vzděl.centrum pro veř.spr;Školení - Drdlová - Stavby a cesty na cizích pozemcích;1690
4.4.2017;KDF;;V;126;3612;5154;26078201;E.ON Energie, a.s.;Byty - vratka zálohy el. energie 1/2017 - byt, Křenkova 732 - úhrada 2x;500
4.4.2017;KDF;;V;136;3631;5169;25509187;TS služby s.r.o.;39 - demontáž ván. výzdoby - pronájem vysokozdvižné plošiny;4380
4.4.2017;KDF;;V;136;3631;5169;25509187;TS služby s.r.o.;39 - demontáž vánoční výzdoby města.;6727
4.4.2017;KDF;;V;136;3631;5169;25509187;TS služby s.r.o.;39 - Jiříkovice - demontáž vánoční výzdoby;1344
4.4.2017;KDF;;V;141;3722;5169;25509187;TS služby s.r.o.;39 - svoz a likvidace biologicky rozložitelného odpadu od občanů;18975
4.4.2017;KDF;;V;141;3722;5169;25509187;TS služby s.r.o.;39 - svoz a zpracování odpadu od občanů na recykl. dvoře;97875
4.4.2017;KDF;;V;141;3722;5169;25509187;TS služby s.r.o.;39 - svoz KO od občanů 2/2017;364725
4.4.2017;KDF;;V;141;3722;5169;25509187;TS služby s.r.o.;39 - svoz separovaného odpadu od občanů 2/2017;125939
4.4.2017;KDF;;V;165;4339;5167;29228808;Vzdělávací centrum Jihlava s.r;Školení - Klapačová - Základy sociální práce s uživateli drog;1600
4.4.2017;KDF;;V;194;1014;5169;67777945;Českomor.mysl.jednota;40 - podíl nákladů spojených s kontrolou ulovené zvěře v r. 2016;10000
4.4.2017;KDF;;V;200;6320;5163;48391301;RENOMIA. a.s.;41 - splátka pojistného za obd. 1.4.2017 - 30.6.2016 dle poj. sml. č.900000029557;109414
4.4.2017;KDF;;V;230;3745;5171;25620991;Mountfield a.s.;39 - Hlinné - oprava traktoru na údržbu zeleně;5099
4.4.2017;KDF;;V;299;3613;5154;26078201;E.ON Energie, a.s.;Byty - vyúčtování elektřiny za obd. 20.2.2016 - 27.2.2017 - Tyršova 323, byt;85
4.4.2017;KDF;;P;299;3613;2324;49455842;VODÁRENSKÁ AKCIOVÁ SPOLEČNOST,;39 - vrácená záloha na vodu Nádražní p.č.1075/2;1000
4.4.2017;POK;;V;0;6171;5182;;;;-503
4.4.2017;POK;;V;114;6171;5173;;;;275
4.4.2017;POK;;V;124;6171;5173;;;;228
4.4.2017;POK;;P;0;0;1341;;;;1300
4.4.2017;POK;;P;0;0;1342;;;;1100
4.4.2017;POK;;P;0;0;1345;;;;564
4.4.2017;POK;;P;0;0;1353;;;;1200
4.4.2017;POK;;P;0;6171;2328;;;;-3540
4.4.2017;POK;;P;0;6171;2329;;;;-83601
4.4.2017;POK;;P;10;0;1361;;;;1500
4.4.2017;POK;;P;12;0;1361;;;;100
4.4.2017;POK;;P;21;0;1361;;;;1500
4.4.2017;POK;;P;24;0;1361;;;;150
4.4.2017;POK;;P;126;3612;2111;;;;1872
4.4.2017;POK;;P;126;3612;2132;;;;1551
4.4.2017;POK;;P;135;0;1343;;;;4960
4.4.2017;POK;;P;137;3632;2111;;;;14300
4.4.2017;POK;;P;141;0;1340;;;;12240
4.4.2017;POK;;P;144;1032;2111;;;;38827
4.4.2017;POK;;P;147;3639;2111;;;;4716
4.4.2017;POK;;P;246;6171;2328;;;;1080
4.4.2017;POK;;P;298;3639;2131;;;;1
4.4.2017;POK;;P;360;6171;2119;;;;180
4.4.2017;UCT;;P;0;6171;2328;;;;35035
4.4.2017;UCT;;P;10;0;1361;;;;7300
4.4.2017;UCT;;P;126;6171;2324;;;;10
5.4.2017;DDP;;P;126;3612;2111;;;;153216
5.4.2017;DDP;;P;126;3612;2132;;;;180780
5.4.2017;DDP;;P;141;0;1340;;;;4730
5.4.2017;KDF;;V;119;3399;5139;48899097;Novoměstské soc.služby;28 - přefakturace nákladů na malování hrníčků;1515
5.4.2017;KDF;;V;122;5512;5139;64509818;ZZN Hospodářské potřeby,;SDH - vypínač, odp. koš, baterie;486
5.4.2017;KDF;;V;124;6171;5167;70440263;Bednář Oldřich;Školení - Ambrožová, Kotovicová L. - Správa místních poplatků;3380
5.4.2017;KDF;;V;124;6171;5169;25712;Český úřad zeměměřický a;19 - vyúčtování dálkového přístupu pro zákaznický účet 24242 za obd. 31.12.2016 - 3.4.2017;2050
5.4.2017;KDF;;V;124;6171;5169;27383;Česká televize-útvar tel.;39 - televizní poplatky za 2. Q/2017;810
5.4.2017;KDF;;V;130;2141;5154;26078201;E.ON Energie, a.s.;39 - vyúčtování elektřiny za obd.5.2.2016 - 2.2.,2017 - stánky, UPOMÍNKA;18600
5.4.2017;KDF;;V;165;4339;5169;71197435;Psychocentrum - manželská a ro;"28 - pěstounská péče - Vzdělávaní pěstounů - ""ontogenetický vývoj dítěte""";500
5.4.2017;KOF;;V;126;3612;5154;;;;331
5.4.2017;KOF;;V;208;6171;5162;;;;1729
5.4.2017;POK;;V;0;6171;5182;;;;-2246
5.4.2017;POK;;V;119;3319;5194;;;;300
5.4.2017;POK;;V;124;6171;5139;;;;110
5.4.2017;POK;;V;124;6171;5173;;;;448
5.4.2017;POK;;V;124;6171;5175;;;;124
5.4.2017;POK;;V;160;3299;5175;;;;506
5.4.2017;POK;;V;299;3613;5139;;;;758
5.4.2017;POK;;P;0;0;1341;;;;2400
5.4.2017;POK;;P;0;0;1342;;;;1570
5.4.2017;POK;;P;0;0;1345;;;;1560
5.4.2017;POK;;P;0;0;1353;;;;2100
5.4.2017;POK;;P;0;0;1359;;;;3000
5.4.2017;POK;;P;0;6171;2328;;;;-10059
5.4.2017;POK;;P;0;6171;2329;;;;-69844
5.4.2017;POK;;P;10;0;1361;;;;2800
5.4.2017;POK;;P;12;0;1361;;;;200
5.4.2017;POK;;P;15;0;1361;;;;100
5.4.2017;POK;;P;16;0;1361;;;;350
5.4.2017;POK;;P;17;0;1361;;;;5600
5.4.2017;POK;;P;18;0;1361;;;;100
5.4.2017;POK;;P;21;0;1361;;;;17000
5.4.2017;POK;;P;24;0;1361;;;;330
5.4.2017;POK;;P;31;0;1361;;;;250
5.4.2017;POK;;P;124;6171;2212;;;;500
5.4.2017;POK;;P;124;6171;2324;;;;819
5.4.2017;POK;;P;141;0;1340;;;;30010
5.4.2017;POK;;P;246;6171;2328;;;;1080
5.4.2017;POK;;P;299;3613;2111;;;;7376
5.4.2017;POK;;P;299;3613;2132;;;;2458
5.4.2017;POK;;P;360;6171;2119;;;;300
5.4.2017;UCT;;V;119;3319;5194;;;;-300
5.4.2017;UCT;;V;119;3399;5194;;;;300
5.4.2017;UCT;;V;160;3299;5175;;;;2.4869E-14
5.4.2017;UCT;;V;200;6310;5163;;;;20
5.4.2017;UCT;;P;0;6171;2328;;;;3540
5.4.2017;UCT;;P;0;6171;2329;;;;198000
5.4.2017;UCT;;P;10;0;1361;;;;1000
5.4.2017;UCT;;P;107;0;4116;;;;544433.4
5.4.2017;UCT;;P;124;0;4112;;;;1353900
5.4.2017;UCT;;P;135;2219;2111;;;;11852
6.4.2017;DDP;;P;0;0;1345;;;;5276
6.4.2017;DDP;;P;124;2299;2212;;;;300
6.4.2017;DDP;;P;126;3612;2111;;;;776
6.4.2017;DDP;;P;126;3612;2132;;;;1224
6.4.2017;DDP;;P;141;0;1340;;;;480
6.4.2017;KDF;;V;122;5512;5137;2428911;RK-TECH s.r.o.;SDH - kleště, vrták, šroubovák, fréze rašplovací, šrouby;2706.5
6.4.2017;KDF;;V;122;5512;5139;2428911;RK-TECH s.r.o.;SDH - kleště, vrták, šroubovák, fréze rašplovací, šrouby;383.5
6.4.2017;KDF;;V;124;6171;5139;25586459;B.C.S. s.r.o.;19 - pohonné hmoty, mycí linka, ubrousky, utěrky;348.2
6.4.2017;KDF;;V;124;6171;5154;26078201;E.ON Energie, a.s.;19 - záloha na elektřinu 4/2017 - Vratislavovo nám. 97, byt;460
6.4.2017;KDF;;V;124;6171;5156;25586459;B.C.S. s.r.o.;19 - pohonné hmoty, mycí linka, ubrousky, utěrky;11980.8
6.4.2017;KDF;;V;124;6171;5164;25583735;SPIN SERVIS s.r.o.;19 - kopírování za 3/2017;5769.34
6.4.2017;KDF;;V;124;6171;5164;25583735;SPIN SERVIS s.r.o.;19 - servisní zabezpečení za 3/2017;13701.52
6.4.2017;KDF;;V;124;6171;5166;10026339;Ing. Karel Ondrášek;19 - účetní, ekonomické a daňové poradenství;9680
6.4.2017;KDF;;V;124;6171;5167;70898219;Centrum služeb pro silniční do;Školení - Pazour - zdokonalovací školení pro zkušební komisaře;12960
6.4.2017;KDF;;V;124;6171;5169;25586459;B.C.S. s.r.o.;19 - pohonné hmoty, mycí linka, ubrousky, utěrky;89.5
6.4.2017;KDF;;V;124;6171;5169;27670473;ZTG s.r.o.;Byty - roční prohlídka plyn. spotřebičů;6171
6.4.2017;KDF;;V;124;6171;5169;45495882;Novotný Milan;Byty - kontrola a regulace topení č.p. 323, kontrola topení a výměna skříně na plynoměr VZP č.p. 16, kontrola topení č.p. 103;1050
6.4.2017;KDF;;V;124;6171;5169;70284725;Základní škola Nové Město na M;19 - obědy za 3/2017 - zaměstnanci MÚ + důchodci;51170
6.4.2017;KDF;;V;124;6171;5173;219321;Automobilní škola;Školení - Pazour - zdokonalovací školení zkušebních komisařů - stravné, ubytování;2295
6.4.2017;KDF;;V;124;6171;5175;372854;Novoměstská kult.zařízení;Reprefond - oběd 27.3.2017;234
6.4.2017;KDF;;V;131;6409;5909;70284725;Základní škola Nové Město na M;19 - obědy za 3/2017 - zaměstnanci MÚ + důchodci;7722
6.4.2017;KDF;;V;165;4339;5169;15545938;ZO OS KOVO;28 - letní dětská rekreace 31.7.2017 - 14.8.2017, 4 děti á 4700,- Kč, dotace pěstounská péče;18800
6.4.2017;KDF;;V;232;3745;5169;15544869;TJ Pohledec;39 - Pohledec - úprava veřejné zeleně;9000
6.4.2017;KDF;;V;232;3745;5169;48898228;Sbor dobrovolných hasičů;39 - Pohledec - správa a údržba zeleně;8000
6.4.2017;KDF;;V;264;2321;6349;43383513;SVK Žďársko;02 - investiční příspěvek - kanalizace ul. Luční - PD;40000
6.4.2017;KDF;;V;291;2143;5139;28325176;TISKÁRNA UNIPRESS s.r.o.;Singltreky - propagace singltreků - letáky SP v horských kolech a sigletracků v NMNM;34290
6.4.2017;KDF;;V;299;3613;5139;46977066;STONE HEARTH CZ, s.r.o.;Byty - Petrovice - uhlí hnědé - KD;6751
6.4.2017;KDF;;V;299;3613;5151;26078201;E.ON Energie, a.s.;Byty - záloha na elektřinu 1. Q 2017 - Tyršova 323, byt;580
6.4.2017;KDF;;V;299;3613;5151;49455842;VODÁRENSKÁ AKCIOVÁ SPOLEČNOST,;Byty - záloha na vodné, stočné, srážky 4/2017 - areál ul. Soškova;10000
6.4.2017;KDF;;V;299;3613;5154;26078201;E.ON Energie, a.s.;Byty - záloha na elektřinu 4/2017 - Slavkovice 79 - Těl. jednota - KD;2200
6.4.2017;KDF;;V;299;3613;5169;27670473;ZTG s.r.o.;Byty - roční prohlídka plyn. spotřebičů;5324
6.4.2017;KDF;;V;299;3613;5169;29365350;tutor.64 s.r.o.;Byty - funkční zkouška a zprovoznění EPS na budově Palackého nám.16;7986
6.4.2017;KDF;;V;299;3613;5169;45495882;Novotný Milan;Byty - kontrola a regulace topení č.p. 323, kontrola topení a výměna skříně na plynoměr VZP č.p. 16, kontrola topení č.p. 103;4515
6.4.2017;KDF;;V;326;2310;6349;43383513;SVK Žďársko;02 - investiční příspěveik - rekonstrukce vodovodu křižovatka ul. Křičkova - Soškova;118102
6.4.2017;KDF;;V;360;6409;5192;60574674;Základní škola Nové Město na M;41 - městské karty - sleva stravného za 3/2017;642.9
6.4.2017;KDF;;V;360;6409;5192;60574674;Základní škola Nové Město na M;41 - městské karty - sleva školné ŠD 3/2017;528
6.4.2017;KDF;;V;360;6409;5192;70284725;Základní škola Nové Město na M;41 - městské karty - sleva stravného 3/2017 - děti;294.3
6.4.2017;KDF;;V;360;6409;5192;70284725;Základní škola Nové Město na M;41 - městské karty - sleva stravného 3/2017 - dospělí;1456
6.4.2017;KDF;;V;380;2321;6349;43383513;SVK Žďársko;02 - investiční příspěveik - rekonstrukce vodovodu kanalizace ul. Drobného - II. etapa;1031103
6.4.2017;KOF;;P;145;2119;2111;;;;1151
6.4.2017;POK;;V;0;6171;5182;;;;-478
6.4.2017;POK;;V;124;6171;5173;;;;478
